poi_id,poi_name,poi_category,poi_latitude,poi_longitude,poi_ratings,,,,,
753977962,المدرسة الإبتدائية صوغاس الجنوبية,school,36.0643200565608,9.94801374042578,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1147837904,Escuela Primaria Ma. Guadalupe Ortega de Suarez,school,29.014379499465,-110.932265172305,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8633753062,The Hop on Worth,pub,53.8678317991643,-1.904465,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
839703600,Sam & Sam Meats,supermarket,39.8584939693892,-75.3759569863995,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
171031890,OKQ8 Norsjö,convenience-store,64.9149054950565,19.4851896878042,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
570987242,Keesic Beach,park,51.0321636917602,-93.8584236093668,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
393641614,Highgate Infant School,school,52.757888228244,0.408155855410024,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
12087333,Puutarharanta,park,60.2949372902851,25.0136597359009,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4584393589,Drudel 11,school,46.9515521001712,7.4415483,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
268207168,サンドラッグ,pharmacy,39.725083578372,140.107001029281,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6507039243,Poole Rd at Beverly Dr (WB),bus-stop,35.7715770997136,-78.594839,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
